batch_id,inference_time
0,0.019560199998522876
1,0.009598500000720378
2,0.0079117999994196
3,0.009178199998132186
4,0.007877000000007683
5,0.010354900001402711
6,0.009646700000303099
7,0.009254499997041421
8,0.00988850000067032
9,0.008755700000619981
10,0.011781099998188438
11,0.011865099997521611
12,0.010074199999507982
13,0.011356699997122632
14,0.00974330000099144
15,0.008184500002244022
16,0.011769500000809785
17,0.010465800001838943
18,0.009261000002879882
19,0.008962800002336735
20,0.008602899997640634
21,0.009502600001724204
22,0.010180799999943702
23,0.008172499998181593
24,0.01011570000264328
25,0.011851400002342416
26,0.00946259999909671
27,0.010620199998811586
28,0.0105128999966837
29,0.00999719999890658
30,0.009808099999645492
31,0.007917299997643568
32,0.01023650000206544
33,0.010640500000590691
34,0.010294200001226272
35,0.009793399996851804
36,0.008149600002070656
37,0.011251199997786898
38,0.010524400000576861
39,0.007856600001105107
40,0.010455700001330115
41,0.011357799998222617
42,0.00878750000265427
43,0.011324899998726323
44,0.011589099998673191
45,0.008965999997599283
46,0.00980840000192984
47,0.009285299998737173
48,0.008995899999717949
49,0.008044499998504762
50,0.010535800000070594
51,0.010575199998129392
52,0.010818599999765866
53,0.009833300002355827
54,0.01101120000021183
55,0.011060799999540905
56,0.008723800001462223
57,0.00849720000041998
58,0.009782799999811687
59,0.009961499999917578
60,0.008142599999700906
61,0.01101090000156546
62,0.01092380000045523
63,0.008879799999704119
64,0.009945599998900434
65,0.008584700000938028
66,0.01015440000264789
67,0.010619500000757398
68,0.010762599998997757
69,0.012826599999243626
70,0.01234170000316226
71,0.009222299999237293
72,0.011493499998323387
73,0.010297500000888249
74,0.008229700000811135
75,0.00962000000072294
76,0.009800099996937206
77,0.008161899997503497
78,0.010329000000638189
79,0.011115900000731926
80,0.009575200001563644
81,0.00953029999800492
82,0.008010500001546461
83,0.010218999999779044
84,0.008983900002931478
85,0.009725600000820123
86,0.009502400000201305
87,0.008774699999776203
88,0.011380799998732982
89,0.011266500001511304
90,0.008831600000121398
91,0.009376199999678647
92,0.00835709999955725
93,0.00956410000071628
94,0.008058199997321935
95,0.010042800000519492
96,0.009746100000484148
97,0.008246400000643916
98,0.010211600001639454
99,0.008343599998624995
100,0.010078999999677762
101,0.009865699998044875
102,0.009289399997214787
103,0.010442999999213498
104,0.009541000003082445
105,0.009790299998712726
106,0.009771000000910135
107,0.008612599998741644
108,0.011294399999314919
109,0.010042400001111673
110,0.011534199999005068
111,0.01228859999901033
112,0.010516500002268003
113,0.00801589999900898
114,0.009434899999178015
115,0.008744800001295516
116,0.010218399998848327
117,0.01040600000123959
118,0.010112299998581875
119,0.01031689999945229
120,0.009197499999572756
121,0.009587600001395913
122,0.010122700001375051
123,0.008467600000585662
124,0.009640299998864066
125,0.009151300000667106
126,0.010334000002330868
127,0.010686499997973442
128,0.009544199998344993
129,0.011078499999712221
130,0.011359199997968972
131,0.010467799998878036
132,0.009585499999957392
133,0.010858199999347562
134,0.011872700000822078
135,0.010462700000061886
136,0.010855499996978324
137,0.008394899999984773
138,0.011498299998493167
139,0.012470999998186016
140,0.011486100000183797
141,0.008299699999042787
142,0.009668599999713479
143,0.008565799998905277
144,0.010711900002206676
145,0.01042829999641981
146,0.009021800000482472
147,0.009683500000392087
148,0.008575000003474997
149,0.009409899997990578
150,0.008357700000487966
151,0.012071900000591995
152,0.009769099997356534
153,0.007919399999082088
154,0.010090799998579314
155,0.010151399997994304
156,0.008380600000236882
157,0.009440399997401983
158,0.008694399999512825
159,0.009613800000806805
160,0.009492600001976825
161,0.008625900001788978
162,0.009338699997897493
163,0.008084700002655154
164,0.01006730000153766
165,0.009096800000406802
166,0.01012560000162921
167,0.010323000002244953
168,0.010585500000161119
169,0.011755499999708263
170,0.011026100000890438
171,0.009131799997703638
172,0.010014400002546608
173,0.009391999999934342
174,0.009146399999735877
175,0.010751199999504024
176,0.01202259999990929
177,0.009234599998308113
178,0.01034799999979441
179,0.009211399999912828
180,0.009974900000088383
181,0.009146300002612406
182,0.010097299997141818
183,0.009994500000175321
184,0.009075800000573508
185,0.009603599999536527
186,0.009052600002178224
187,0.008821999999781838
188,0.009578400000464171
189,0.008249399998021545
190,0.009528700000373647
191,0.008262200000899611
192,0.009894099999655737
193,0.009732599999551894
194,0.010727400000178022
195,0.010634500002197456
196,0.009370000003400492
197,0.008810600000288105
198,0.009877699998469325
199,0.00917219999973895
200,0.010155899999517715
201,0.008218799997848691
202,0.009121700000832789
203,0.009047400002600625
204,0.00821169999835547
205,0.009405300002981676
206,0.008510900002875132
207,0.0095934999990277
208,0.009060399999725632
209,0.0095813999978418
210,0.009299800000007963
211,0.009311099998740247
212,0.009737600001244573
213,0.00846349999847007
214,0.010456699998030672
215,0.0100456000000122
216,0.008809999999357387
217,0.009671499999967637
218,0.009214599998813355
219,0.009526699999696575
220,0.007978400000865804
221,0.009258099998987745
222,0.009373699998832308
223,0.009463800000958145
224,0.009750299999723211
225,0.008427499997196719
226,0.009727799999382114
227,0.010221900000033202
228,0.01052949999939301
229,0.01188190000175382
230,0.01116120000006049
231,0.01015709999774117
232,0.01001439999890863
233,0.010075700000015786
234,0.008071600001130719
235,0.010245400000712834
236,0.010569699999905424
237,0.01002630000220961
238,0.010000199999922188
239,0.009242899999662768
240,0.011494499998661922
241,0.010293700001057005
242,0.01003109999874141
243,0.012492400001065107
244,0.012085800000932068
245,0.010910199998761527
246,0.010564399999566376
247,0.01068429999941145
248,0.00923279999915394
249,0.010168400000111433
250,0.009645699999964563
251,0.008154900002409704
252,0.01089979999960633
253,0.01165700000274228
254,0.010945700003503589
255,0.009737299998960225
256,0.008568699999159435
257,0.009938700000930112
258,0.010055199996713782
259,0.00927370000135852
260,0.011687800000800053
261,0.010271999999531545
262,0.008000699999684002
263,0.010454900002514478
264,0.011683099997753743
265,0.009285100000852253
266,0.011784599999373313
267,0.0118387000002258
268,0.008015100000193343
269,0.00980360000176006
270,0.010711399998399429
271,0.009830599999986589
272,0.009597599997505313
273,0.008312499998282874
274,0.009759700002177851
275,0.009908899999572895
276,0.0113692999984778
277,0.011217500003112946
278,0.010846600001968909
279,0.00907550000192714
280,0.010215400001470698
281,0.010557199999311706
282,0.010831299998244504
283,0.010862099999940256
284,0.00930050000170013
285,0.011534300003404496
286,0.01231990000087535
287,0.012004799998976523
288,0.008256900000560563
289,0.009331199998996453
290,0.00843170000007376
291,0.008967400000983616
292,0.008249800001067342
293,0.00920869999754359
294,0.008387099998799386
295,0.00984260000041104
296,0.009873399998468813
297,0.007975900000019465
298,0.010240899999189423
299,0.009459199998673284
300,0.009453799997572787
301,0.009448699998756638
302,0.009264500000426779
303,0.010134600001038052
304,0.009445200001209741
305,0.011075399997935165
306,0.011084799996751826
307,0.011328900000080466
308,0.008447800002613803
309,0.009531299998343457
310,0.008623699999589007
311,0.009377499998663552
312,0.008231699997850228
313,0.01006509999933769
314,0.00968510000166134
315,0.008548600002541207
316,0.009008400000311667
317,0.008321699999214616
318,0.009942200002114987
319,0.00861829999848851
320,0.01047860000107903
321,0.009706100001494633
322,0.008580100002291147
323,0.009855200001766207
324,0.008026999999856343
325,0.009534600001643412
326,0.008653200002299855
327,0.009507699996902375
328,0.010228099999949336
329,0.009605700000975048
330,0.011295399999653455
331,0.012260600000445265
332,0.008820499999274034
333,0.009692100000393111
334,0.009681499999715015
335,0.010310600002412684
336,0.01168600000164588
337,0.011730099999113008
338,0.009950100000423845
339,0.010109200000442797
340,0.010054200000013225
341,0.008612100002210354
342,0.010906100000283914
343,0.012023999999655643
344,0.008129099998768652
345,0.009655800000473391
346,0.009984300002543023
347,0.012556300000142073
348,0.01121449999845936
349,0.009127099998295307
350,0.010250700001051882
351,0.010403199998108903
352,0.008832499999698484
353,0.010440300000482239
354,0.00860820000161766
355,0.009228299997630529
356,0.009268100002373103
357,0.008310299999720883
358,0.009726099997351412
359,0.009045499999047024
360,0.009186900002532639
361,0.008150199999363394
362,0.0100235000027169
363,0.009993300001951866
364,0.008900500000891043
365,0.009345499998744344
366,0.008803500000794884
367,0.011421999999583932
368,0.01086129999748664
369,0.008185800001228927
370,0.011164999999891734
371,0.011137999998027226
372,0.011868200002936646
373,0.010372099997766782
374,0.009914699996443233
375,0.008470100001432002
376,0.010376400001405273
377,0.010094799999933457
378,0.009543700001813704
379,0.010233600001811283
380,0.008751999997912208
381,0.011536600002727937
382,0.012169500001618871
383,0.009281900001951726
384,0.00977950000014971
385,0.008891100002074381
386,0.009267000001273118
387,0.01010639999731211
388,0.009278900000936119
389,0.010467200001585297
390,0.010128900001291186
391,0.011005899999872781
392,0.011478499996883329
393,0.011420300001191208
394,0.008857100001478102
395,0.010244400000374299
396,0.008691200000612298
397,0.009268899997550761
398,0.010604899998725159
399,0.008702600000106031
400,0.009439200002816506
401,0.00829620000149589
402,0.009930799998983275
403,0.009587600001395913
404,0.0081804999972519
405,0.010609000000840751
406,0.012260899999091635
407,0.009398800000781193
408,0.010456100000737933
409,0.009311999998317333
410,0.010870199999772012
411,0.010653800000000047
412,0.009287900000344962
413,0.009218799998052418
414,0.008147900000039954
415,0.012601800000993535
416,0.011917100000573555
417,0.011684400000376627
418,0.010904299997491762
419,0.009650299998611445
420,0.009931200002029072
421,0.010786599999846658
422,0.009599599998182384
423,0.008119400001305621
424,0.010237200000119628
425,0.009771999997610692
426,0.008381700001336867
427,0.009888900000078138
428,0.008346599999640603
429,0.01012550000086776
430,0.009830999999394407
431,0.008679300000949297
432,0.00983500000074855
433,0.010816099998919526
434,0.010753099999419646
435,0.010087700000440236
436,0.009750299999723211
437,0.009732700000313343
438,0.009454700000787852
439,0.009461199999350356
440,0.01066519999949378
441,0.009151400001428556
442,0.01038669999979902
443,0.009893899998132838
444,0.008249100003013154
445,0.010466300002008211
446,0.011171800000738585
447,0.009516499998426298
448,0.009894399998302106
449,0.008219999999710126
450,0.009114300002693199
451,0.008038500000111526
452,0.010211099997832207
453,0.009765700000571087
454,0.008138200002576923
455,0.0098160999987158
456,0.009268500001780922
457,0.010435899999720277
458,0.01010139999925741
459,0.009030799999891315
460,0.010443999999552034
461,0.010849199999938719
462,0.008501500000420492
463,0.008822100000543287
464,0.009331000001111533
465,0.009559800000715768
466,0.008265799999207957
467,0.010234699999273289
468,0.00950830000147107
469,0.009217700000590412
470,0.009826699999393895
471,0.008266000000730855
472,0.010035699997388292
473,0.009330500000942266
474,0.010581700000329874
475,0.010253300002659671
476,0.009219200001098216
477,0.010049299999081995
478,0.010046899998997105
479,0.01027040000190027
480,0.012187399999675108
481,0.012216999999509426
482,0.010765600000013364
483,0.011693699998431839
484,0.011295199998130556
485,0.009723400002258131
486,0.009365000001707813
487,0.010296399999788264
488,0.009285000000090804
489,0.01014980000036303
490,0.009904100003041094
491,0.008645199999591568
492,0.009662299999035895
493,0.009181299999909243
494,0.010666700000001583
495,0.01041099999929429
496,0.00866659999883268
497,0.010733899998740526
498,0.011862000003020512
499,0.008442500002274755
500,0.009062299999641255
501,0.008299199998873519
502,0.009219800002028933
503,0.00832060000175261
504,0.009927499999321299
505,0.009513399996649241
506,0.010274800002662232
507,0.010137900000700029
508,0.009134500000072876
509,0.010225299996818649
510,0.009813799999392359
511,0.008725399999093497
512,0.010320999997929903
513,0.009901799996441696
514,0.009004499999718973
515,0.009454800001549302
516,0.011963499997364124
517,0.01192309999896679
518,0.010625300001265714
519,0.00832559999980731
520,0.009342200002720347
521,0.00840510000125505
522,0.008994599997095065
523,0.009638300001824973
524,0.009268099998735124
525,0.011373000001185574
526,0.0118387000002258
527,0.008784400000877213
528,0.010322500002075685
529,0.010001200000260724
530,0.01078849999976228
531,0.010067100000014761
532,0.008265899999969406
533,0.010527400001592468
534,0.010357200000726152
535,0.00874630000180332
536,0.010281599999871105
537,0.009411399998498382
538,0.009641900000133319
539,0.00933430000077351
540,0.008827300000120886
541,0.00967309999759891
542,0.008183800000551855
543,0.009228999999322696
544,0.007959200000186684
545,0.010266799999953946
546,0.010123300002305768
547,0.009327899999334477
548,0.010044300001027295
549,0.011466700001619756
550,0.00938510000196402
551,0.009758899999724235
552,0.00938769999993383
553,0.01026369999817689
554,0.009564700001646997
555,0.008469999997032573
556,0.00974589999896125
557,0.008720400001038797
558,0.009389400001964532
559,0.008021100002224557
560,0.012487799998780247
561,0.011650299999018898
562,0.0082408000016585
563,0.009831600000325125
564,0.00967319999836036
565,0.008309200002258876
566,0.00912160000007134
567,0.008118199999444187
568,0.0092304999998305
569,0.008045399998081848
570,0.011403699998481898
571,0.011140199996589217
572,0.008464300000923686
573,0.009587900000042282
574,0.009166400002868613
575,0.009962099997210316
576,0.009487400002399227
577,0.010089600000355858
578,0.009993799998483155
579,0.010404299999208888
580,0.008390000002691522
581,0.010018000000854954
582,0.010619200002111029
583,0.0103845999983605
584,0.01014749999740161
585,0.009328600001026643
586,0.00956159999986994
587,0.007909800002380507
588,0.010137099998246413
589,0.010212299999693641
590,0.008312199999636505
591,0.009475200000451878
592,0.008302599999296945
593,0.009885499999654712
594,0.008281099999294383
595,0.01141020000068238
596,0.010365799997089198
597,0.009195799997542053
598,0.01044989999718382
599,0.009803100001590792
600,0.008251999999629334
601,0.00955220000105328
602,0.008555500000511529
603,0.009881699999823468
604,0.008944400000473252
605,0.010238399998343084
606,0.010097200000018347
607,0.00930290000178502
608,0.009187299998302478
609,0.008666199999424862
610,0.008932199998525903
611,0.009659899998951005
612,0.009276699998736149
613,0.011859300000651274
614,0.011376099999324651
615,0.00826009999946109
616,0.009841200000664685
617,0.00807139999960782
618,0.010594200000923593
619,0.010704500000429107
620,0.00937809999959427
621,0.011583300001802854
622,0.011283100000582635
623,0.00922569999966072
624,0.009656900001573376
625,0.007998099998076214
626,0.010075400001369417
627,0.009294199997384567
628,0.009441499998501968
629,0.009812200001761084
630,0.008315300001413561
631,0.009139600002527004
632,0.007908999999926891
633,0.010378200000559445
634,0.009984500000427943
635,0.008226600002672058
636,0.009589299999788636
637,0.009337999999843305
638,0.009217700000590412
639,0.008161800000380026
640,0.009277100001781946
641,0.009232099997461773
642,0.009687800000392599
643,0.01082229999883566
644,0.00994880000143894
645,0.01083469999866793
646,0.010085399997478817
647,0.008149600002070656
648,0.009887299998808885
649,0.009654299999965588
650,0.00996830000076443
651,0.009713399998872774
652,0.008679700000357116
653,0.010417900000902591
654,0.010226700000202982
655,0.010657099999662023
656,0.009913800000504125
657,0.00823339999988093
658,0.011026300002413336
659,0.011129800001071999
660,0.010104000000865199
661,0.008682300001964904
662,0.00903420000031474
663,0.008515000001352746
664,0.009430199999769684
665,0.009262799998396076
666,0.009800100000575185
667,0.00890840000283788
668,0.0094189000010374
669,0.009845500000665197
670,0.009628800002246862
671,0.009894499999063555
672,0.008510799998475704
673,0.009274999996705446
674,0.01036500000191154
675,0.009265300002880394
676,0.009558699999615783
677,0.009778399999049725
678,0.008312900001328671
679,0.009354999998322455
680,0.008122800001729047
681,0.009170799999992596
682,0.008011900001292815
683,0.009958999999071239
684,0.009555799999361625
685,0.009221600001183106
686,0.009572400002070935
687,0.008881300000211922
688,0.009900000000925502
689,0.008086800000455696
690,0.01048119999904884
691,0.010264299999107607
692,0.011873000003106426
693,0.011536599999089958
694,0.010708900001191068
695,0.010911299999861512
696,0.00956399999995483
697,0.010151499998755753
698,0.008307500000228174
699,0.010043700000096578
700,0.008707199998752913
701,0.009078600000066217
702,0.009490000000369037
703,0.008045400001719827
704,0.009473599999182625
705,0.00955719999910798
706,0.010144399999262532
707,0.009923599998728605
708,0.008754899998166366
709,0.009612300000299001
710,0.008190100001229439
711,0.009216899998136796
712,0.007973600000696024
713,0.01051970000116853
714,0.010833399999683024
715,0.014644799997768132
716,0.008081899999524467
717,0.009346000002551591
718,0.009378800001286436
719,0.009453200000280049
720,0.008295899999211542
721,0.012423399999534013
722,0.010894499999267282
723,0.00890599999911501
724,0.010603200000332436
725,0.011106999998446554
726,0.009417999997822335
727,0.009030299999722047
728,0.009257800000341376
729,0.008873499999026535
730,0.01000690000000759
731,0.009282199996960117
732,0.0095934999990277
733,0.008404399999562884
734,0.009420700000191573
735,0.01019579999774578
736,0.008600399996794295
737,0.01004330000068876
738,0.009935600002791034
739,0.009826400000747526
740,0.011256199999479577
741,0.010406799996417249
742,0.009429599998838967
743,0.010115100001712563
744,0.008151699999871198
745,0.009850700000242796
746,0.008777200000622543
747,0.010370200001489138
748,0.009874899998976616
749,0.009100699997361517
750,0.01069640000059735
751,0.010214199999609264
752,0.010728999997809296
753,0.009865799998806324
754,0.008253500000137137
755,0.01186980000056792
756,0.011920099997951183
757,0.011434000000008382
758,0.009192400000756606
759,0.009500700001808582
760,0.008108300000458257
761,0.010383499997260515
762,0.010682399999495829
763,0.008703800001967466
764,0.01007469999967725
765,0.008617399998911424
766,0.009819099999731407
767,0.009960400002455572
768,0.008805499997833977
769,0.009668800001236377
770,0.008322599998791702
771,0.00945299999875715
772,0.00837630000023637
773,0.009963000000425382
774,0.009976899997127475
775,0.009210000000166474
776,0.00948890000290703
777,0.0080350999996881
778,0.00966580000022077
779,0.008254099997429876
780,0.009325999999418855
781,0.009370200001285411
782,0.010765699997136835
783,0.010110700000950601
784,0.008669799997733207
785,0.009848900001088623
786,0.010293399998772657
787,0.008765200000198092
788,0.010303300001396565
789,0.009898300002532778
790,0.010252399999444606
791,0.010546100002102321
792,0.009431700000277488
793,0.009951700001693098
794,0.009984699998312863
795,0.009194500002195127
796,0.010419700000056764
797,0.009396599998581223
798,0.011062199999287259
799,0.01091160000214586
800,0.008970800001407042
801,0.010107699999934994
802,0.010579899997537723
803,0.00845599999956903
804,0.010446299998875475
805,0.009896399998979177
806,0.00809089999893331
807,0.009126500001002569
808,0.008327600000484381
809,0.009772800000064308
810,0.008011999998416286
811,0.010257699999783654
812,0.009422999999515014
813,0.009536500001559034
814,0.009605899998859968
815,0.008448599997791462
816,0.010046300001704367
817,0.009529499999189284
818,0.011154100000567269
819,0.01077840000289143
820,0.008766200000536628
821,0.009267900000850204
822,0.009553099996992387
823,0.009663600001658779
824,0.010996800003340468
825,0.008554299998650094
826,0.009843599997111596
827,0.010177000000112457
828,0.008865499999956228
829,0.00937809999959427
830,0.008259099999122554
831,0.00950570000350126
832,0.009309400000347523
833,0.00867870000001858
834,0.00976029999947059
835,0.00952060000054189
836,0.010195999999268679
837,0.010007900000346126
838,0.008159899996826425
839,0.009351000000606291
840,0.01061150000168709
841,0.011719000001903623
842,0.011087599999882514
843,0.00862789999882807
844,0.013311599999724422
845,0.011293799998384202
846,0.009539199996652314
847,0.010534799999732058
848,0.010498400002688868
849,0.009092000000237022
850,0.01062879999881261
851,0.011617100000876235
852,0.008061399999860441
853,0.009720699999888893
854,0.009101000003283843
855,0.009279800000513205
856,0.009490099997492507
857,0.008628299998235889
858,0.00944579999850248
859,0.008049099997151643
860,0.010111399999004789
861,0.008970599999884143
862,0.01117309999972349
863,0.01168129999859957
864,0.01198379999914323
865,0.010315800001990283
866,0.009053300000232412
867,0.00847539999813307
868,0.010037299998657545
869,0.010140300000784919
870,0.008291600002849009
871,0.010539999999309657
872,0.010622199999488657
873,0.008367400001588976
874,0.009524799999780953
875,0.008428100001765415
876,0.011057899999286747
877,0.011387299997295486
878,0.008851399998093257
879,0.00998990000152844
880,0.00868110000010347
881,0.00941400000010617
882,0.00904640000226209
883,0.009609100001398474
884,0.010205700000369688
885,0.009238599999662256
886,0.010035299997980474
887,0.010471600002347259
888,0.011126299999887124
889,0.009615300001314608
890,0.0085456000015256
891,0.008643900000606664
892,0.009209899999405025
893,0.009375900001032278
894,0.011474099999759346
895,0.010526899997785222
896,0.011145399999804795
897,0.010015700001531513
898,0.008559599998989142
899,0.008710800000699237
900,0.009113599997363053
901,0.009330400000180816
902,0.010027500000433065
903,0.008648399998492096
904,0.009532500000204891
905,0.008689099999173777
906,0.009606100000382867
907,0.010260300001391442
908,0.008145100000547245
909,0.01046910000150092
910,0.010579500001767883
911,0.01080300000103307
912,0.010762999998405576
913,0.010506999999051914
914,0.008668299997225404
915,0.0094771000003675
916,0.008947400001488859
917,0.009940599997207755
918,0.01050309999845922
919,0.009193500001856592
920,0.009828999998717336
921,0.00856990000102087
922,0.010155800002394244
923,0.00911659999837866
924,0.008839799997076625
925,0.009150900001259288
926,0.00840040000184672
927,0.010307799999281997
928,0.008479500000248663
929,0.011768899999879068
930,0.010876399999688147
931,0.009249399998225272
932,0.010380899999290705
933,0.010115299999597482
934,0.009184800001094118
935,0.00977440000133356
936,0.009156500000244705
937,0.009621400000469293
938,0.009475799997744616
939,0.009539799997583032
940,0.009996199998568045
941,0.00953279999885126
942,0.008778600000368897
943,0.009263200001441874
944,0.009378900002047885
945,0.009900299999571871
946,0.008754700000281446
947,0.009409900001628557
948,0.008671999999933178
949,0.008590600002207793
950,0.009839799997280352
951,0.010233799999696203
952,0.009246199999324745
953,0.008065800000622403
954,0.009905999999318738
955,0.009744999999384163
956,0.009047200001077726
957,0.009860400001343805
958,0.007922499997221166
959,0.010005300002376316
960,0.008775700000114739
961,0.009609900000214111
962,0.009943400000338443
